,Censo,Cuadro,Link,Provincia,Departamento,Indicador,Unidad de registro,Valor
540,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Algarrobo,Hectáreas,0.0
541,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Araucaria,Hectáreas,0.0
542,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Cedro,Hectáreas,0.0
543,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Pehuén,Hectáreas,0.0
544,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Tipa,Hectáreas,0.0
545,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Peteribí,Hectáreas,0.0
546,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Lapacho,Hectáreas,0.0
547,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Guatambú,Hectáreas,0.0
548,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Lenga,Hectáreas,0.0
549,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Quebracho,Hectáreas,0.0
550,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Otras forestales nativas,Hectáreas,0.0
551,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06168,Buenos Aires,Castelli,Otras forestales,Hectáreas,0.0
552,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Total,Hectáreas,0.0
553,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Álamo,Hectáreas,0.0
554,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Eucalipto,Hectáreas,0.0
555,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Grevillea,Hectáreas,0.0
556,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Kiri,Hectáreas,0.0
557,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Paraíso,Hectáreas,0.0
558,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Toona,Hectáreas,0.0
559,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Pino,Hectáreas,0.0
560,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Pino oregon,Hectáreas,0.0
561,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Sauce ,Hectáreas,0.0
562,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Sauce álamo,Hectáreas,0.0
563,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Algarrobo,Hectáreas,0.0
564,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Araucaria,Hectáreas,0.0
565,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Cedro,Hectáreas,0.0
566,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Pehuén,Hectáreas,0.0
567,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Tipa,Hectáreas,0.0
568,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Peteribí,Hectáreas,0.0
569,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Lapacho,Hectáreas,0.0
570,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Guatambú,Hectáreas,0.0
571,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Lenga,Hectáreas,0.0
572,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Quebracho,Hectáreas,0.0
573,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Otras forestales nativas,Hectáreas,0.0
574,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06210,Buenos Aires,Chacabuco,Otras forestales,Hectáreas,0.0
575,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Total,Hectáreas,152.0
576,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Álamo,Hectáreas,2.0
577,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Eucalipto,Hectáreas,6.0
578,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Grevillea,Hectáreas,0.0
579,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Kiri,Hectáreas,0.0
580,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Paraíso,Hectáreas,0.0
581,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Toona,Hectáreas,0.0
582,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Pino,Hectáreas,0.0
583,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Pino oregon,Hectáreas,0.0
584,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Sauce ,Hectáreas,4.0
585,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Sauce álamo,Hectáreas,0.0
586,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Algarrobo,Hectáreas,0.0
587,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Araucaria,Hectáreas,0.0
588,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Cedro,Hectáreas,0.0
589,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Pehuén,Hectáreas,0.0
590,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Tipa,Hectáreas,0.0
591,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Peteribí,Hectáreas,0.0
592,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Lapacho,Hectáreas,0.0
593,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Guatambú,Hectáreas,0.0
594,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Lenga,Hectáreas,0.0
595,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Quebracho,Hectáreas,0.0
596,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Otras forestales nativas,Hectáreas,0.0
597,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06218,Buenos Aires,Chascomús,Otras forestales,Hectáreas,140.0
598,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Total,Hectáreas,1.0
599,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Álamo,Hectáreas,0.0
600,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Eucalipto,Hectáreas,0.0
601,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Grevillea,Hectáreas,0.0
602,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Kiri,Hectáreas,0.0
603,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Paraíso,Hectáreas,0.0
604,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Toona,Hectáreas,0.0
605,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Pino,Hectáreas,1.0
606,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Pino oregon,Hectáreas,0.0
607,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Sauce ,Hectáreas,0.0
608,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Sauce álamo,Hectáreas,0.0
609,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Algarrobo,Hectáreas,0.0
610,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Araucaria,Hectáreas,0.0
611,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Cedro,Hectáreas,0.0
612,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Pehuén,Hectáreas,0.0
613,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Tipa,Hectáreas,0.0
614,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Peteribí,Hectáreas,0.0
615,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Lapacho,Hectáreas,0.0
616,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Guatambú,Hectáreas,0.0
617,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Lenga,Hectáreas,0.0
618,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Quebracho,Hectáreas,0.0
619,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Otras forestales nativas,Hectáreas,0.0
620,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06224,Buenos Aires,Chivilcoy,Otras forestales,Hectáreas,0.0
621,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06175,Buenos Aires,Colón,Total,Hectáreas,0.0
622,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06175,Buenos Aires,Colón,Álamo,Hectáreas,0.0
