Censo,Cuadro,Provincia,Departamento,Unidad de registro,Indicador,Valor,Link
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,"Hectárea | 1.000,1 - 1.500",0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,"Hectárea | 1.500,1 - 2.000",0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,"Hectárea | 2.000,1 - 2.500",0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,"Hectárea | 2.500,1 - 3.500",0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,"Hectárea | 3.500,1 - 5.000",0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,"Hectárea | 5.000,1 - 7.500",0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,"Hectárea | 7.500,1 - 10.000",0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,"Hectárea | 10.000,1 - 20.000",0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,almirante brown,Mixta,Hectárea | Más de 20.000,0.0,06028
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,EAP | Total,192.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,EAP | EAP sin límites definidos,0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,EAP | EAP con límites definidos,192.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,EAP | Hasta 5,2.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 5,1 - 10",2.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 10,1 - 25",7.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 25,1 - 50",15.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 50,1 - 100",32.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 100,1 - 200",29.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 200,1 - 500",61.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 500,1 - 1.000",25.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 1.000,1 - 1.500",9.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 1.500,1 - 2.000",1.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 2.000,1 - 2.500",4.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 2.500,1 - 3.500",2.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 3.500,1 - 5.000",3.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 5.000,1 - 7.500",0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 7.500,1 - 10.000",0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"EAP | 10.000,1 - 20.000",0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,EAP | Más de 20.000,0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,Hectárea | Total,83411.7,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,Hectárea | EAP sin límites definidos,-1.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,Hectárea | EAP con límites definidos,83411.7,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,Hectárea | Hasta 5,6.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 5,1 - 10",16.5,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 10,1 - 25",135.5,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 25,1 - 50",629.5,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 50,1 - 100",2231.5,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 100,1 - 200",4032.2,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 200,1 - 500",19304.5,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 500,1 - 1.000",17141.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 1.000,1 - 1.500",11141.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 1.500,1 - 2.000",1609.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 2.000,1 - 2.500",8862.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 2.500,1 - 3.500",5716.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 3.500,1 - 5.000",12587.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 5.000,1 - 7.500",0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 7.500,1 - 10.000",0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,"Hectárea | 10.000,1 - 20.000",0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,arrecifes,Mixta,Hectárea | Más de 20.000,0.0,06077
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,EAP | Total,18.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,EAP | EAP sin límites definidos,0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,EAP | EAP con límites definidos,18.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,EAP | Hasta 5,12.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 5,1 - 10",4.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 10,1 - 25",2.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 25,1 - 50",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 50,1 - 100",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 100,1 - 200",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 200,1 - 500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 500,1 - 1.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 1.000,1 - 1.500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 1.500,1 - 2.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 2.000,1 - 2.500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 2.500,1 - 3.500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 3.500,1 - 5.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 5.000,1 - 7.500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 7.500,1 - 10.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"EAP | 10.000,1 - 20.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,EAP | Más de 20.000,0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,Hectárea | Total,88.8,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,Hectárea | EAP sin límites definidos,-1.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,Hectárea | EAP con límites definidos,88.8,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,Hectárea | Hasta 5,35.5,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 5,1 - 10",28.9,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 10,1 - 25",24.4,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 25,1 - 50",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 50,1 - 100",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 100,1 - 200",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 200,1 - 500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 500,1 - 1.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 1.000,1 - 1.500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 1.500,1 - 2.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 2.000,1 - 2.500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 2.500,1 - 3.500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 3.500,1 - 5.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 5.000,1 - 7.500",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 7.500,1 - 10.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,"Hectárea | 10.000,1 - 20.000",0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,avellaneda,Mixta,Hectárea | Más de 20.000,0.0,06035
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,EAP | Total,935.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,EAP | EAP sin límites definidos,0.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,EAP | EAP con límites definidos,935.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,EAP | Hasta 5,3.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,"EAP | 5,1 - 10",1.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,"EAP | 10,1 - 25",30.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,"EAP | 25,1 - 50",52.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,"EAP | 50,1 - 100",90.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,"EAP | 100,1 - 200",149.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,"EAP | 200,1 - 500",283.0,06042
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,ayacucho,Mixta,"EAP | 500,1 - 1.000",178.0,06042
