censo,cuadro,provincia,departamento,link,unidad_de_registro,indicador,valor,escala_total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"10,1 - 25",266,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"25,1 - 50",1090,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"50,1 - 100",4659.4,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"100,1 - 200",10533.1,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"200,1 - 500",23795,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"500,1 - 1.000",19138,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"1.000,1 - 1.500",5160,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"1.500,1 - 2.000",-1,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"2.000,1 - 2.500",0,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"2.500,1 - 5.000",-1,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"5.000,1 - 7.500",0,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Paz,06343,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,Total,208,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,0 - 5,0,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"5,1 - 10",0,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"10,1 - 25",3,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"25,1 - 50",12,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"50,1 - 100",20,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"100,1 - 200",35,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"200,1 - 500",64,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"500,1 - 1.000",34,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"1.000,1 - 1.500",17,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"1.500,1 - 2.000",6,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"2.000,1 - 2.500",5,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"2.500,1 - 5.000",9,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,EAP,"20.000,1 y más",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,Total,190779.5,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,0 - 5,0,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"5,1 - 10",0,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"10,1 - 25",48,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"25,1 - 50",477,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"50,1 - 100",1577.5,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"100,1 - 200",5166,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"200,1 - 500",21048,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"500,1 - 1.000",25468.5,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"1.000,1 - 1.500",21390.5,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"1.500,1 - 2.000",10330,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"2.000,1 - 2.500",11229,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"2.500,1 - 5.000",33450,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pinto,06351,Hectáreas,"20.000,1 y más",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,Total,313,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,0 - 5,93,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"5,1 - 10",60,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"10,1 - 25",43,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"25,1 - 50",17,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"50,1 - 100",7,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"100,1 - 200",18,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"200,1 - 500",37,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"500,1 - 1.000",19,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"1.000,1 - 1.500",7,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"1.500,1 - 2.000",5,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"2.000,1 - 2.500",4,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"2.500,1 - 5.000",-1,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,General Pueyrredón,06357,EAP,"10.000,1 - 20.000",0,10.000 y más
